congress,chamber,rollnumber,icpsr,cast_code,prob
119,House,22,22527,1,100.0
119,House,22,22528,6,67.6
119,House,22,22529,1,100.0
119,House,22,22530,1,100.0
119,House,22,22531,6,83.2
119,House,22,22532,6,95.8
119,House,22,22533,1,100.0
119,House,22,22534,1,73.4
119,House,22,22535,6,83.8
119,House,22,22536,1,60.8
119,House,22,22537,1,90.6
119,House,22,22538,1,100.0
119,House,22,22539,1,100.0
119,House,22,22540,1,100.0
119,House,22,22541,1,72.3
119,House,22,22542,1,100.0
119,House,22,22543,1,100.0
119,House,22,22544,6,94.4
119,House,22,22545,6,92.3
119,House,22,22546,1,100.0
119,House,22,22547,6,72.9
119,House,22,22548,6,100.0
119,House,22,22549,9,17.8
119,House,22,22550,6,100.0
119,House,22,22551,1,100.0
119,House,22,22552,1,100.0
119,House,22,22553,6,100.0
119,House,22,22554,1,39.8
119,House,22,22555,1,100.0
119,House,22,22556,1,70.7
119,House,22,22557,6,99.8
119,House,22,22558,1,87.4
119,House,22,22559,9,10.8
119,House,22,29106,9,100.0
119,House,22,29109,6,98.5
119,House,22,29323,1,100.0
119,House,22,29339,1,80.1
119,House,22,29354,6,97.7
119,House,22,29368,6,96.4
119,House,22,29377,6,100.0
119,House,22,29378,6,100.0
119,House,22,29393,1,100.0
119,House,22,29504,6,99.7
119,House,22,29571,6,99.6
119,House,22,29701,1,100.0
119,House,22,29707,6,93.4
119,House,22,29710,6,99.8
119,House,22,29717,6,100.0
119,House,22,29729,6,100.0
119,House,22,29759,1,100.0
119,House,22,29768,6,84.2
119,House,22,29776,6,98.1
119,House,22,29901,6,92.3
119,House,22,29908,6,96.4
119,House,22,29910,1,100.0
119,House,22,29911,6,100.0
119,House,22,31101,6,87.3
119,House,22,31102,1,99.9
119,House,22,39301,6,95.6
119,House,22,39307,6,98.8
119,House,22,91980,1,100.0
119,House,51,14854,1,99.9
119,House,51,14863,1,76.5
119,House,51,14873,6,99.9
119,House,51,15029,6,99.9
119,House,51,15433,6,100.0
119,House,51,15448,6,100.0
119,House,51,15454,6,100.0
119,House,51,15616,6,100.0
119,House,51,20107,1,100.0
119,House,51,20119,6,99.9
119,House,51,20122,6,100.0
119,House,51,20124,1,100.0
119,House,51,20138,1,100.0
119,House,51,20145,6,99.9
119,House,51,20301,1,100.0
119,House,51,20305,9,100.0
119,House,51,20310,6,100.0
119,House,51,20316,1,99.7
119,House,51,20321,6,99.5
119,House,51,20322,6,99.6
119,House,51,20342,1,99.9
119,House,51,20344,1,100.0
119,House,51,20356,1,100.0
119,House,51,20501,6,74.9
119,House,51,20504,6,100.0
119,House,51,20517,6,100.0
119,House,51,20521,1,100.0
119,House,51,20529,6,99.9
119,House,51,20530,1,100.0
119,House,51,20533,1,40.7
119,House,51,20537,6,100.0
119,House,51,20538,6,100.0
119,House,51,20706,6,99.9
119,House,51,20708,6,100.0
119,House,51,20709,1,99.5
119,House,51,20712,6,100.0
119,House,51,20725,1,100.0
119,House,51,20729,1,100.0
119,House,51,20733,6,100.0
119,House,51,20738,1,100.0
119,House,51,20748,6,100.0
119,House,51,20749,6,100.0
119,House,51,20755,1,100.0
119,House,51,20756,1,100.0
119,House,51,20757,6,100.0
119,House,51,20758,1,99.9
119,House,51,20759,1,100.0
119,House,51,20903,1,99.9
119,House,51,20907,6,100.0
119,House,51,20916,1,100.0
119,House,51,20920,6,100.0
119,House,51,20927,6,100.0
119,House,51,20934,6,100.0
119,House,51,20946,1,100.0
119,House,51,20952,6,100.0
119,House,51,20954,6,100.0
119,House,51,20955,6,100.0
119,House,51,20958,6,100.0
119,House,51,21100,1,100.0
119,House,51,21102,6,99.3
119,House,51,21103,1,99.8
119,House,51,21105,1,99.9
119,House,51,21106,1,100.0
119,House,51,21108,1,100.0
119,House,51,21116,1,100.0
119,House,51,21118,6,100.0
119,House,51,21123,1,100.0
119,House,51,21139,1,99.9
119,House,51,21140,6,100.0
119,House,51,21142,1,100.0
119,House,51,21167,1,100.0
119,House,51,21178,1,100.0
119,House,51,21179,1,100.0
119,House,51,21191,1,99.6
119,House,51,21196,1,100.0
119,House,51,21198,6,100.0
119,House,51,21302,1,100.0
119,House,51,21303,6,100.0
119,House,51,21304,6,99.6
119,House,51,21306,6,100.0
119,House,51,21307,1,100.0
119,House,51,21308,6,99.9
119,House,51,21311,6,99.6
119,House,51,21312,6,100.0
119,House,51,21314,6,100.0
119,House,51,21315,6,99.1
119,House,51,21321,6,100.0
119,House,51,21326,6,99.7
119,House,51,21333,1,100.0
119,House,51,21337,1,100.0
119,House,51,21339,6,99.7
119,House,51,21342,6,100.0
119,House,51,21343,6,100.0
119,House,51,21346,1,100.0
119,House,51,21352,7,100.0
119,House,51,21353,1,99.9
119,House,51,21356,1,99.8
119,House,51,21360,1,100.0
119,House,51,21362,6,100.0
119,House,51,21364,1,100.0
119,House,51,21365,6,99.6
119,House,51,21370,6,100.0
119,House,51,21371,6,100.0
119,House,51,21373,1,100.0
119,House,51,21375,6,100.0
119,House,51,21500,1,100.0
119,House,51,21503,1,100.0
119,House,51,21504,6,100.0
119,House,51,21506,6,99.8
119,House,51,21507,6,100.0
119,House,51,21508,6,100.0
119,House,51,21513,1,100.0
119,House,51,21515,1,100.0
119,House,51,21516,1,100.0
119,House,51,21519,1,99.9
119,House,51,21525,6,99.9
119,House,51,21526,1,100.0
119,House,51,21529,6,100.0
119,House,51,21531,1,100.0
119,House,51,21532,1,99.8
119,House,51,21536,6,99.7
119,House,51,21538,6,100.0
119,House,51,21541,9,97.9
119,House,51,21544,1,100.0
119,House,51,21545,6,100.0
119,House,51,21548,6,99.9
119,House,51,21551,1,100.0
119,House,51,21554,6,100.0
119,House,51,21556,1,100.0
119,House,51,21559,1,100.0
119,House,51,21561,1,100.0
119,House,51,21562,1,100.0
119,House,51,21563,1,100.0
119,House,51,21564,1,99.9
119,House,51,21565,1,100.0
119,House,51,21566,6,100.0
119,House,51,21700,1,100.0
119,House,51,21701,1,99.8
119,House,51,21703,6,100.0
119,House,51,21704,1,100.0
119,House,51,21705,1,99.8
119,House,51,21709,6,99.9
119,House,51,21711,6,99.3
119,House,51,21714,1,100.0
119,House,51,21715,6,100.0
119,House,51,21718,6,28.3
119,House,51,21722,1,21.3
119,House,51,21723,6,88.8
119,House,51,21724,1,99.9
119,House,51,21726,6,100.0
119,House,51,21727,1,100.0
119,House,51,21728,6,100.0
119,House,51,21730,6,100.0
119,House,51,21731,1,100.0
119,House,51,21735,1,99.0
119,House,51,21740,6,99.1
119,House,51,21741,6,100.0
119,House,51,21744,1,100.0
119,House,51,21745,1,100.0
119,House,51,21746,6,99.7
119,House,51,21747,6,96.9
119,House,51,21749,1,100.0
119,House,51,21750,1,100.0
119,House,51,21753,1,100.0
119,House,51,21754,6,100.0
119,House,51,21758,1,99.9
119,House,51,21759,1,100.0
119,House,51,21760,1,100.0
119,House,51,21761,6,99.8
119,House,51,21762,6,100.0
119,House,51,21903,1,100.0
119,House,51,21905,1,99.8
119,House,51,21906,6,100.0
119,House,51,21907,6,97.3
119,House,51,21908,1,100.0
119,House,51,21910,6,80.0
119,House,51,21911,1,100.0
119,House,51,21912,6,99.8
119,House,51,21914,6,97.9
119,House,51,21915,6,100.0
119,House,51,21917,6,100.0
119,House,51,21919,6,94.6
119,House,51,21920,1,100.0
119,House,51,21921,6,100.0
119,House,51,21922,6,100.0
119,House,51,21923,1,48.3
119,House,51,21925,1,100.0
119,House,51,21926,1,100.0
119,House,51,21927,1,100.0
119,House,51,21930,6,92.8
119,House,51,21931,6,100.0
119,House,51,21934,6,97.9
119,House,51,21935,1,100.0
