congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2,pieces_cosponsored,num_congresses
113,President,99911,99,0,USA,100,0,0,"OBAMA, Barack",O000167,1961,,-0.358,-0.197,-41.04464,0.882,327,11,,,,977,2
113,House,20300,41,1,AL,200,1,1,"BONNER, Jr., Josiah Robins (Jo)",B001244,1959,,0.367,0.513,-41.88718,0.888,354,17,,0.331,0.625,998,5
113,House,20301,41,3,AL,200,0,1,"ROGERS, Mike Dennis",R000575,1958,,0.378,0.379,-134.03426,0.87479,1002,57,,0.451,0.659,1958,5
113,House,21102,41,7,AL,100,0,1,"SEWELL, Terri",S001185,1965,,-0.402,0.394,-161.56121,0.85136,1004,80,,-0.406,0.478,3036,1
113,House,21192,41,2,AL,200,0,1,"ROBY, Martha",R000591,1976,,0.362,0.658,-87.38206,0.91759,1016,33,,0.316,0.734,559,1
113,House,21193,41,5,AL,200,0,1,"BROOKS, Mo",B001274,1954,,0.652,-0.417,-207.05189,0.81481,1011,76,,0.576,-0.225,1403,1
113,House,21376,41,1,AL,200,2,2,"BYRNE, Bradley",B001289,1955,,0.61,0.25,-38.78313,0.91864,457,14,,0.571,0.368,889,0
113,House,29301,41,6,AL,200,0,1,"BACHUS, Spencer T., III",B000013,1947,,0.387,0.228,-134.43974,0.874,996,66,,0.332,0.318,2896,10
113,House,29701,41,4,AL,200,0,1,"ADERHOLT, Robert",A000055,1965,,0.405,0.469,-94.12551,0.90462,939,39,,0.356,0.773,2268,8
113,House,14066,81,1,AK,200,0,1,"YOUNG, Donald Edwin",Y000033,1933,2022.0,0.283,0.022,-222.30987,0.79096,948,87,,0.265,0.116,6264,20
113,House,20304,61,8,AZ,200,0,1,"FRANKS, Trent",F000448,1957,,0.749,0.087,-103.99518,0.89863,973,39,,0.707,0.253,2690,5
113,House,20305,61,3,AZ,100,0,1,"GRIJALVA, Raúl M.",G000551,1948,,-0.598,-0.264,-123.22713,0.87835,950,46,,-0.511,-0.378,10813,5
113,House,20902,61,1,AZ,100,0,1,"KIRKPATRICK, Ann",K000368,1950,,-0.169,-0.01,-268.82079,0.75059,937,137,,-0.249,0.167,1581,1
113,House,21103,61,4,AZ,200,0,1,"GOSAR, Paul",G000565,1958,,0.704,-0.518,-175.62251,0.81871,878,77,,0.63,-0.352,2642,1
113,House,21105,61,6,AZ,200,0,1,"SCHWEIKERT, David",S001183,1962,,0.553,-0.22,-129.69503,0.8771,989,56,,0.657,-0.318,1486,1
113,House,21199,61,2,AZ,100,0,1,"BARBER, Ron",B001279,1945,,-0.123,0.001,-330.80405,0.716,992,144,,-0.097,-0.043,294,1
113,House,21300,61,9,AZ,100,0,1,"SINEMA, Kyrsten",S001191,1976,,-0.105,0.076,-311.87621,0.72977,990,114,,-0.12,-0.093,2430,0
113,House,29101,61,7,AZ,100,0,1,"PASTOR, Ed",P000099,1943,2018.0,-0.421,0.12,-153.07236,0.846,915,72,,-0.405,0.092,3270,11
113,House,29500,61,5,AZ,200,0,1,"SALMON, Matthew James",S000018,1958,,0.673,-0.272,-156.01219,0.854,988,76,,0.71,-0.389,1071,3
113,House,21106,42,1,AR,200,0,1,"CRAWFORD, Rick",C001087,1966,,0.461,0.305,-122.83582,0.87847,948,63,,0.332,0.448,1583,1
113,House,21107,42,2,AR,200,0,1,"GRIFFIN, Tim",G000567,1968,,0.41,0.421,-129.51757,0.879,1002,73,,0.387,0.284,784,1
113,House,21108,42,3,AR,200,0,1,"WOMACK, Steve",W000809,1957,,0.348,0.636,-88.20116,0.91724,1021,35,,0.331,0.49,1150,1
113,House,21301,42,4,AR,200,0,1,"COTTON, Tom",C001095,1977,,0.579,0.195,-143.08643,0.86803,1011,69,,0.642,0.202,1888,0
113,House,14256,71,11,CA,100,0,1,"MILLER, George",M000725,1945,,-0.552,-0.398,-141.94614,0.86,941,66,,-0.507,-0.282,6856,19
113,House,14280,71,33,CA,100,0,1,"WAXMAN, Henry Arnold",W000215,1939,,-0.473,-0.343,-106.7633,0.894,954,49,,-0.463,-0.174,8227,19
113,House,15448,71,12,CA,100,0,1,"PELOSI, Nancy",P000197,1940,,-0.489,-0.179,-102.46621,0.89493,923,41,,-0.453,-0.08,5049,13
113,House,15621,71,48,CA,200,0,1,"ROHRABACHER, Dana",R000409,1947,,0.626,-0.417,-220.54778,0.79957,986,102,,0.669,-0.744,3786,12
113,House,20103,71,17,CA,100,0,1,"HONDA, Mike",H001034,1941,,-0.529,-0.482,-109.97685,0.89,944,62,,-0.492,-0.43,4938,6
113,House,20104,71,28,CA,100,0,1,"SCHIFF, Adam",S001150,1960,,-0.352,-0.118,-98.21896,0.90724,1009,29,,-0.389,-0.16,5670,6
113,House,20107,71,49,CA,200,0,1,"ISSA, Darrell",I000056,1953,,0.476,0.03,-112.16452,0.89489,1010,45,,0.463,0.016,2454,6
113,House,20108,71,53,CA,100,0,1,"DAVIS, Susan A.",D000598,1944,,-0.343,-0.103,-115.00623,0.89146,1001,36,,-0.388,-0.007,3505,6
113,House,20307,71,22,CA,200,0,1,"NUNES, Devin",N000181,1973,,0.45,0.223,-107.82585,0.897,992,45,,0.357,0.393,1364,5
113,House,20310,71,38,CA,100,0,1,"SÁNCHEZ, Linda T.",S001156,1969,,-0.508,-0.131,-143.3711,0.86531,991,62,,-0.47,-0.122,4772,5
113,House,20501,71,16,CA,100,0,1,"COSTA, Jim",C001059,1952,,-0.199,0.448,-397.49278,0.66519,975,198,,-0.176,0.393,3833,4
113,House,20538,71,6,CA,100,0,1,"MATSUI, Doris",M001163,1944,,-0.434,-0.143,-120.76483,0.88624,1000,54,,-0.439,-0.205,4388,4
113,House,20539,71,45,CA,200,0,1,"CAMPBELL, John (of California)",C001064,1955,,0.748,-0.415,-115.09929,0.819,577,41,,0.617,-0.155,894,4
113,House,20702,71,9,CA,100,0,1,"McNERNEY, Jerry",M001166,1951,,-0.263,-0.159,-200.27767,0.81932,1005,76,,-0.308,0.004,2904,3
113,House,20703,71,23,CA,200,0,1,"MCCARTHY, Kevin",M001165,1965,,0.453,0.233,-104.83108,0.90233,1020,40,,0.4,0.36,628,3
113,House,20762,71,14,CA,100,0,1,"SPEIER, Karen Lorraine Jacqueline (Jackie)",S001175,1950,,-0.381,-0.41,-103.53303,0.89777,960,42,,-0.42,-0.445,2898,3
113,House,20903,71,4,CA,200,0,1,"McCLINTOCK, Tom",M001177,1956,,0.67,-0.366,-168.6915,0.84646,1012,85,,0.735,-0.517,1877,2
113,House,20955,71,27,CA,100,0,1,"CHU, Judy",C001080,1953,,-0.481,-0.37,-99.74995,0.90313,979,51,,-0.53,-0.179,5155,2
113,House,20958,71,3,CA,100,0,1,"GARAMENDI, John",G000559,1945,,-0.314,-0.098,-238.4963,0.78744,998,106,,-0.271,-0.132,3607,2
113,House,20963,71,50,CA,200,0,1,"HUNTER, Duncan Duane",H001048,1976,,0.539,0.085,-128.72161,0.87452,960,57,,0.531,0.11,1209,2
113,House,21109,71,10,CA,200,0,1,"DENHAM, Jeff",D000612,1967,,0.306,0.212,-169.03896,0.84589,1010,76,,0.273,0.261,640,1
113,House,21110,71,37,CA,100,0,1,"BASS, Karen",B001270,1953,,-0.584,-0.098,-98.30027,0.89653,900,53,,-0.533,-0.164,2661,1
113,House,21195,71,44,CA,100,0,1,"HAHN, Janice",H001063,1952,,-0.39,-0.376,-107.26435,0.9,1016,40,,-0.424,-0.344,882,1
113,House,21302,71,1,CA,200,0,1,"LaMALFA, Doug",L000578,1960,,0.542,0.009,-105.34118,0.89983,998,34,,0.57,0.188,2454,0
113,House,21303,71,2,CA,100,0,1,"HUFFMAN, Jared",H001068,1964,,-0.431,-0.51,-110.30647,0.89536,998,36,,-0.426,-0.432,3774,0
113,House,21304,71,7,CA,100,0,1,"BERA, Ami",B001287,1965,,-0.246,0.008,-202.54474,0.81942,1017,95,,-0.202,-0.108,1827,0
113,House,21305,71,8,CA,200,0,1,"COOK, Paul",C001094,1943,,0.372,0.208,-131.11415,0.87859,1013,59,,0.432,0.116,1120,0
113,House,21306,71,15,CA,100,0,1,"SWALWELL, Eric",S001193,1980,,-0.355,-0.049,-167.01737,0.84841,1016,78,,-0.374,-0.048,3243,0
113,House,21307,71,21,CA,200,0,1,"VALADAO, David G.",V000129,1977,,0.257,0.44,-172.2793,0.84389,1015,72,,0.247,0.308,1781,0
113,House,21308,71,26,CA,100,0,1,"BROWNLEY, Julia",B001285,1952,,-0.304,0.048,-180.24933,0.83773,1018,88,,-0.271,0.012,3919,0
113,House,21309,71,29,CA,100,0,1,"CÁRDENAS, Tony",C001097,1963,,-0.39,-0.046,-173.77332,0.83675,975,68,,-0.361,0.025,3095,0
113,House,21310,71,35,CA,100,0,1,"NEGRETE McLEOD, Gloria",N000187,1941,,-0.437,0.035,-133.89662,0.855,856,65,,-0.429,0.009,329,0
113,House,21311,71,36,CA,100,0,1,"RUIZ, Raul",R000599,1972,,-0.26,0.046,-292.96064,0.74385,990,143,,-0.199,0.015,1898,0
113,House,21312,71,41,CA,100,0,1,"TAKANO, Mark",T000472,1960,,-0.456,-0.33,-147.68101,0.86496,1018,54,,-0.461,-0.075,3764,0
113,House,21313,71,47,CA,100,0,1,"LOWENTHAL, Alan",L000579,1941,,-0.449,-0.384,-89.67492,0.91496,1009,37,,-0.474,-0.304,3589,0
113,House,21314,71,51,CA,100,0,1,"VARGAS, Juan",V000130,1961,,-0.398,0.023,-156.88932,0.85466,999,69,,-0.383,0.166,3057,0
113,House,21315,71,52,CA,100,0,1,"PETERS, Scott",P000608,1958,,-0.193,-0.038,-302.58683,0.74156,1012,146,,-0.161,-0.159,3343,0
113,House,29106,71,43,CA,100,0,1,"WATERS, Maxine",W000187,1938,,-0.656,-0.094,-126.05133,0.87707,961,52,,-0.531,-0.068,4718,11
113,House,29312,71,18,CA,100,0,1,"ESHOO, Anna Georges",E000215,1942,,-0.379,-0.372,-105.56585,0.89972,999,34,,-0.379,-0.407,6158,10
113,House,29313,71,20,CA,100,0,1,"FARR, Sam",F000030,1941,,-0.455,-0.219,-129.45034,0.877,985,50,,-0.439,-0.137,4705,10
113,House,29315,71,25,CA,200,0,1,"McKEON, Howard P. (Buck)",M000508,1938,,0.396,0.208,-126.13141,0.88,983,56,,0.297,0.616,2023,10
113,House,29316,71,34,CA,100,0,1,"BECERRA, Xavier",B000287,1958,,-0.512,-0.283,-78.82904,0.92294,983,30,,-0.508,-0.318,1962,10
113,House,29317,71,40,CA,100,0,1,"ROYBAL-ALLARD, Lucille",R000486,1941,,-0.469,-0.171,-91.9535,0.91206,999,37,,-0.48,-0.097,5442,10
113,House,29321,71,39,CA,200,0,1,"ROYCE, Edward Randall",R000487,1951,,0.657,-0.353,-129.45921,0.8788,1002,51,,0.563,-0.173,2523,10
113,House,29323,71,42,CA,200,0,1,"CALVERT, Ken",C000059,1953,,0.339,0.277,-86.52438,0.9179,1010,30,,0.296,0.471,5155,10
113,House,29504,71,19,CA,100,0,1,"LOFGREN, Zoe",L000397,1947,,-0.397,-0.402,-177.77329,0.83831,1008,67,,-0.361,-0.374,8236,9
113,House,29707,71,30,CA,100,0,1,"SHERMAN, Brad",S000344,1954,,-0.344,-0.137,-157.44245,0.85592,1012,59,,-0.322,-0.116,5263,8
113,House,29709,71,46,CA,100,0,1,"SANCHEZ, Loretta",S000030,1960,,-0.367,0.025,-205.52164,0.808,966,89,,-0.329,0.015,2759,8
113,House,29774,71,24,CA,100,0,1,"CAPPS, Lois",C001036,1938,,-0.389,-0.227,-124.611,0.884,1014,44,,-0.361,-0.285,3763,8
113,House,29778,71,13,CA,100,0,1,"LEE, Barbara",L000551,1946,,-0.676,-0.582,-94.05006,0.91015,999,54,,-0.651,-0.444,10571,8
113,House,29901,71,5,CA,100,0,1,"THOMPSON, Michael",T000460,1951,,-0.392,0.071,-168.82828,0.84579,1008,89,,-0.392,-0.197,4279,7
113,House,29903,71,32,CA,100,0,1,"NAPOLITANO, Grace Flores",N000179,1936,,-0.448,-0.247,-103.97043,0.89944,981,50,,-0.477,-0.288,6491,7
113,House,29905,71,31,CA,200,0,1,"MILLER, Gary G.",M001139,1948,,0.478,0.222,-81.82418,0.886,674,35,,0.335,0.181,1669,7
113,House,20704,62,5,CO,200,0,1,"LAMBORN, Doug",L000564,1954,,0.665,0.257,-121.05007,0.88758,1015,44,,0.622,0.181,3024,3
113,House,20705,62,7,CO,100,0,1,"PERLMUTTER, Ed",P000593,1953,,-0.282,0.072,-227.46068,0.79039,967,95,,-0.282,0.067,2506,3
113,House,20904,62,2,CO,100,0,1,"POLIS, Jared",P000598,1975,,-0.278,-0.692,-276.30493,0.7413,923,97,,-0.247,-0.719,2249,2
113,House,20906,62,6,CO,200,0,1,"COFFMAN, Mike",C001077,1955,,0.492,-0.213,-178.39351,0.83897,1016,89,,0.458,-0.299,1641,2
113,House,21111,62,3,CO,200,0,1,"TIPTON, Scott",T000470,1956,,0.451,-0.023,-166.62295,0.84553,993,83,,0.473,-0.045,1232,1
113,House,21112,62,4,CO,200,0,1,"GARDNER, Cory",G000562,1974,,0.444,-0.029,-164.2859,0.84836,999,82,,0.426,0.094,1358,1
113,House,29710,62,1,CO,100,0,1,"DeGETTE, Diana",D000197,1957,,-0.431,-0.307,-85.7932,0.91468,962,29,,-0.4,-0.36,4381,8
113,House,20706,1,2,CT,100,0,1,"COURTNEY, Joe",C001069,1953,,-0.337,0.04,-156.45736,0.85517,1000,76,,-0.342,-0.043,3614,3
113,House,20907,1,4,CT,100,0,1,"HIMES, James A.",H001047,1966,,-0.241,-0.21,-186.74558,0.83012,1003,80,,-0.275,-0.239,2491,2
113,House,21316,1,5,CT,100,0,1,"ESTY, Elizabeth",E000293,1959,,-0.315,-0.078,-142.99901,0.86762,1007,69,,-0.303,-0.146,1137,0
113,House,29109,1,3,CT,100,0,1,"DeLAURO, Rosa L.",D000216,1943,,-0.414,-0.108,-101.75192,0.90195,986,40,,-0.421,-0.191,6435,11
113,House,29908,1,1,CT,100,0,1,"LARSON, John B.",L000557,1948,,-0.396,-0.04,-131.69866,0.87695,1003,48,,-0.388,-0.057,4202,7
113,House,21113,11,1,DE,100,0,1,"CARNEY, John C., Jr.",C001083,1956,,-0.256,-0.142,-158.61333,0.848,962,56,,-0.292,-0.135,500,1
113,House,13047,43,13,FL,200,1,1,"YOUNG, Charles William (Bill)",Y000031,1930,2013.0,0.325,-0.112,-63.00568,0.818,313,31,,0.351,0.114,3237,21
113,House,15634,43,27,FL,200,0,1,"ROS-LEHTINEN, Ileana",R000435,1952,,0.244,-0.225,-178.02085,0.82993,955,73,,0.245,0.132,3967,12
113,House,20110,43,1,FL,200,0,1,"MILLER, Jefferson B. (Jeff)",M001144,1959,,0.633,0.155,-130.6889,0.874,971,64,,0.574,0.166,2785,6
113,House,20111,43,4,FL,200,0,1,"CRENSHAW, Ander",C001045,1944,,0.333,0.337,-105.48282,0.9,999,45,,0.282,0.418,1166,6
113,House,20316,43,25,FL,200,0,1,"DIAZ-BALART, Mario",D000600,1961,,0.281,0.16,-129.69887,0.87387,962,47,,0.231,0.26,2161,5
113,House,20504,43,23,FL,100,0,1,"WASSERMAN SCHULTZ, Debbie",W000797,1966,,-0.414,0.102,-152.49618,0.85256,956,61,,-0.438,0.225,4313,4
113,House,20708,43,14,FL,100,0,1,"CASTOR, Kathy",C001066,1966,,-0.436,0.072,-117.18834,0.8862,970,59,,-0.486,0.063,3571,3
113,House,20709,43,16,FL,200,0,1,"BUCHANAN, Vernon G.",B001260,1951,,0.361,-0.081,-141.02768,0.8671,989,52,,0.423,-0.174,1856,3
113,House,20758,43,12,FL,200,0,1,"BILIRAKIS, Gus",B001257,1963,,0.423,-0.032,-128.67775,0.87971,1004,54,,0.471,-0.003,2955,3
113,House,20908,43,9,FL,100,0,1,"GRAYSON, Alan",G000556,1958,,-0.363,-0.457,-182.32256,0.832,994,62,,-0.394,-0.358,1049,1
113,House,20909,43,8,FL,200,0,1,"POSEY, Bill",P000599,1947,,0.533,-0.353,-239.48865,0.79,1016,100,,0.549,-0.569,2910,2
113,House,20910,43,17,FL,200,0,1,"ROONEY, Thomas J.",R000583,1970,,0.458,0.013,-210.44561,0.81175,1009,90,,0.44,-0.042,1264,2
113,House,20959,43,21,FL,100,0,1,"DEUTCH, Theodore E. (Ted)",D000610,1966,,-0.401,-0.078,-113.99734,0.89195,997,43,,-0.415,-0.091,2577,2
113,House,21114,43,2,FL,200,0,1,"SOUTHERLAND, Steve",S001186,1965,,0.56,0.063,-117.2386,0.89,1009,53,,0.493,0.168,456,1
113,House,21115,43,11,FL,200,0,1,"NUGENT, Richard",N000185,1951,,0.483,0.077,-151.64545,0.86,1002,76,,0.467,0.081,717,1
113,House,21116,43,10,FL,200,0,1,"WEBSTER, Daniel A.",W000806,1949,,0.524,-0.078,-143.23163,0.86467,985,53,,0.419,-0.008,1296,1
113,House,21117,43,15,FL,200,0,1,"ROSS, Dennis",R000593,1959,,0.531,0.099,-122.20626,0.88625,1012,43,,0.493,0.068,1213,1
113,House,21118,43,24,FL,100,0,1,"WILSON, Frederica",W000808,1942,,-0.475,-0.006,-99.03862,0.90571,1000,33,,-0.454,-0.081,3702,1
113,House,21317,43,3,FL,200,0,1,"YOHO, Ted",Y000065,1955,,0.704,-0.365,-184.59009,0.83342,1013,89,,0.73,-0.308,1264,0
113,House,21318,43,6,FL,200,0,1,"DeSANTIS, Ron",D000621,1978,,0.663,-0.105,-123.91163,0.8855,1019,68,,0.694,-0.134,552,0
113,House,21319,43,18,FL,100,0,1,"MURPHY, Patrick",M001191,1983,,-0.186,-0.026,-305.4494,0.739,1010,148,,-0.144,-0.057,747,0
113,House,21320,43,19,FL,200,1,1,"RADEL, Trey",R000596,1976,,0.702,-0.25,-95.41688,0.827,502,60,,0.698,-0.304,163,0
113,House,21321,43,22,FL,100,0,1,"FRANKEL, Lois",F000462,1948,,-0.395,-0.024,-116.93509,0.88943,998,47,,-0.421,-0.022,2173,0
113,House,21322,43,26,FL,100,0,1,"GARCIA, Joe",G000573,1963,,-0.204,0.032,-245.92149,0.779,984,122,,-0.201,0.02,239,0
113,House,21377,43,19,FL,200,2,2,"CLAWSON, Curt",C001102,1959,,0.626,-0.509,-23.63826,0.872,172,12,,0.66,-0.26,186,0
113,House,21401,43,13,FL,200,2,2,"JOLLY, David W.",J000296,1972,,0.23,0.058,-68.48647,0.836,382,26,,0.232,0.126,446,0
113,House,29328,43,5,FL,100,0,1,"BROWN, Corrine",B000911,1946,,-0.429,0.192,-121.67387,0.883,974,45,,-0.429,0.228,4748,10
113,House,29331,43,7,FL,200,0,1,"MICA, John L.",M000689,1943,,0.453,0.137,-138.16368,0.873,1020,54,,0.515,-0.027,1739,10
113,House,29337,43,20,FL,100,0,1,"HASTINGS, Alcee Lamar",H000324,1936,2021.0,-0.564,0.157,-147.95346,0.851,917,57,,-0.522,-0.059,8275,10
113,House,15431,44,5,GA,100,0,1,"LEWIS, John R.",L000287,1940,2020.0,-0.589,-0.221,-100.59267,0.89347,893,53,,-0.549,-0.165,8198,13
113,House,20319,44,11,GA,200,0,1,"GINGREY, Phil",G000550,1942,,0.561,0.272,-130.27149,0.87,932,50,,0.572,-0.004,1698,5
113,House,20321,44,13,GA,100,0,1,"SCOTT, David",S001157,1945,,-0.305,0.167,-215.07305,0.80331,982,89,,-0.344,0.17,3508,5
113,House,20505,44,6,GA,200,0,1,"PRICE, Tom",P000591,1954,,0.644,-0.073,-124.18757,0.88441,1011,62,,0.658,-0.037,1168,4
113,House,20506,44,3,GA,200,0,1,"WESTMORELAND, Lynn A.",W000796,1950,,0.672,0.189,-154.39228,0.852,966,66,,0.658,-0.146,1873,4
113,House,20507,44,12,GA,100,0,1,"BARROW, John",B001252,1955,,-0.119,0.46,-392.97464,0.68,1020,154,,-0.134,0.523,1222,4
113,House,20712,44,4,GA,100,0,1,"JOHNSON, Hank",J000288,1954,,-0.477,-0.053,-154.13888,0.85223,964,68,,-0.478,0.137,5788,3
113,House,20753,44,10,GA,200,0,1,"BROUN, Paul C., Jr.",B001262,1946,,0.913,-0.408,-326.47545,0.721,998,135,,0.991,-0.136,1187,3
113,House,20962,44,14,GA,200,0,1,"GRAVES, Tom",G000560,1970,,0.716,-0.002,-133.77925,0.87583,1009,84,,0.753,-0.099,715,2
113,House,21122,44,7,GA,200,0,1,"WOODALL, Rob",W000810,1970,,0.593,-0.173,-186.16508,0.83106,1006,93,,0.699,-0.383,430,1
113,House,21123,44,8,GA,200,0,1,"SCOTT, Austin",S001189,1969,,0.539,0.358,-104.07484,0.90209,1010,38,,0.549,0.367,1592,1
113,House,21323,44,9,GA,200,0,1,"COLLINS, Doug",C001093,1966,,0.61,0.134,-126.2227,0.87869,976,66,,0.651,0.084,648,0
113,House,29338,44,1,GA,200,0,1,"KINGSTON, Jack",K000220,1955,,0.54,0.302,-130.70729,0.864,897,49,,0.69,-0.059,2194,10
113,House,29339,44,2,GA,100,0,1,"BISHOP, Sanford Dixon, Jr.",B000490,1947,,-0.288,0.447,-268.54309,0.75752,967,129,,-0.302,0.531,6230,10
113,House,21124,82,1,HI,100,0,1,"HANABUSA, Colleen",H001050,1951,,-0.37,0.004,-114.91725,0.88025,901,45,,-0.361,-0.038,912,1
113,House,21324,82,2,HI,100,0,1,"GABBARD, Tulsi",G000571,1981,,-0.274,-0.282,-221.24951,0.79864,984,83,,-0.271,-0.091,1289,0
113,House,21125,63,1,ID,200,0,1,"LABRADOR, Raúl R.",L000573,1967,,0.735,-0.571,-206.15415,0.81098,984,92,,0.765,-0.59,509,1
113,House,29910,63,2,ID,200,0,1,"SIMPSON, Michael K.",S001148,1950,,0.296,0.313,-93.20131,0.91101,1000,28,,0.29,0.415,2205,7
113,House,20508,21,3,IL,100,0,1,"LIPINSKI, Daniel",L000563,1966,,-0.227,0.176,-282.61225,0.75317,997,129,,-0.205,0.083,2672,4
113,House,20715,21,6,IL,200,0,1,"ROSKAM, Peter",R000580,1961,,0.429,0.018,-112.96879,0.89408,1009,47,,0.392,0.362,1347,3
113,House,20749,21,11,IL,100,0,1,"FOSTER, Bill",F000454,1955,,-0.238,-0.226,-215.05493,0.80856,1012,100,,-0.233,-0.118,2531,2
113,House,20914,21,18,IL,200,0,1,"SCHOCK, Aaron",S001179,1981,,0.311,0.185,-120.10981,0.885,979,53,,0.297,0.264,1090,2
113,House,20954,21,5,IL,100,0,1,"QUIGLEY, Mike",Q000023,1958,,-0.326,-0.231,-113.16772,0.8927,997,35,,-0.342,-0.277,3600,2
113,House,21128,21,16,IL,200,0,1,"KINZINGER, Adam",K000378,1978,,0.234,0.382,-146.60723,0.86526,1013,70,,0.282,0.465,1332,1
113,House,21129,21,14,IL,200,0,1,"HULTGREN, Randy",H001059,1966,,0.49,-0.034,-116.15599,0.89177,1014,44,,0.549,-0.068,972,1
113,House,21325,21,8,IL,100,0,1,"DUCKWORTH, Tammy",D000622,1968,,-0.344,0.061,-230.68842,0.78737,965,96,,-0.274,0.006,3082,0
113,House,21326,21,10,IL,100,0,1,"SCHNEIDER, Brad",S001190,1961,,-0.196,-0.122,-181.98628,0.83346,999,67,,-0.188,-0.21,1979,0
113,House,21327,21,12,IL,100,0,1,"ENYART, Bill",E000292,1949,,-0.251,0.159,-242.42401,0.784,997,93,,-0.244,0.13,487,0
113,House,21328,21,13,IL,200,0,1,"DAVIS, Rodney",D000619,1970,,0.279,0.17,-209.18606,0.81107,999,103,,0.33,0.008,1905,0
113,House,21329,21,17,IL,100,0,1,"BUSTOS, Cheri",B001286,1961,,-0.239,0.054,-210.04878,0.81054,1000,95,,-0.211,0.035,1617,0
113,House,21371,21,2,IL,100,1,2,"KELLY, Robin L.",K000385,1956,,-0.474,-0.02,-99.56472,0.89868,932,45,,-0.45,0.005,2644,0
113,House,29346,21,1,IL,100,0,1,"RUSH, Bobby L.",R000515,1946,,-0.479,-0.203,-107.27976,0.84204,624,52,,-0.444,-0.133,6591,10
113,House,29348,21,4,IL,100,0,1,"GUTIÉRREZ, Luis V.",G000535,1953,,-0.487,-0.26,-111.62539,0.88061,878,45,,-0.453,-0.235,5184,10
113,House,29717,21,7,IL,100,0,1,"DAVIS, Danny K.",D000096,1941,,-0.487,-0.266,-121.67478,0.88107,961,37,,-0.445,-0.176,7486,8
113,House,29718,21,15,IL,200,0,1,"SHIMKUS, John M.",S000364,1958,,0.375,0.154,-143.70001,0.86178,966,51,,0.277,0.263,2881,8
113,House,29911,21,9,IL,100,0,1,"SCHAKOWSKY, Janice D.",S001145,1944,,-0.602,-0.29,-91.04449,0.91339,1005,52,,-0.731,-0.097,10132,7
113,House,15124,22,1,IN,100,0,1,"VISCLOSKY, Peter",V000108,1949,,-0.402,0.244,-197.22294,0.81987,993,96,,-0.401,0.217,2372,14
113,House,20757,22,7,IN,100,0,1,"CARSON, André",C001072,1974,,-0.437,0.031,-179.89238,0.83641,1007,70,,-0.409,0.049,6025,3
113,House,21100,22,3,IN,200,0,1,"STUTZMAN, Marlin",S001188,1976,,0.723,-0.105,-125.95683,0.88121,996,51,,0.736,-0.11,580,2
113,House,21131,22,4,IN,200,0,1,"ROKITA, Todd",R000592,1970,,0.602,-0.16,-98.61102,0.90371,974,32,,0.596,-0.145,1195,1
113,House,21132,22,8,IN,200,0,1,"BUCSHON, Larry",B001275,1962,,0.38,0.385,-114.51307,0.89311,1013,62,,0.443,0.153,1493,1
113,House,21133,22,9,IN,200,0,1,"YOUNG, Todd",Y000064,1972,,0.438,-0.022,-118.29748,0.88968,1012,50,,0.448,0.133,2050,1
113,House,21330,22,2,IN,200,0,1,"WALORSKI, Jackie",W000813,1963,2022.0,0.436,0.315,-111.55575,0.89621,1018,51,,0.405,0.361,1301,0
113,House,21331,22,5,IN,200,0,1,"BROOKS, Susan",B001284,1960,,0.352,0.217,-99.73199,0.9065,1016,47,,0.403,0.355,987,0
113,House,21332,22,6,IN,200,0,1,"MESSER, Luke",M001189,1969,,0.563,-0.086,-105.21165,0.9007,1006,35,,0.561,0.026,843,0
113,House,20325,31,4,IA,200,0,1,"KING, Steve",K000362,1949,,0.613,0.171,-144.44912,0.86411,989,52,,0.528,0.212,2194,5
113,House,20719,31,1,IA,100,0,1,"BRALEY, Bruce",B001259,1957,,-0.31,-0.205,-216.15749,0.806,1001,101,,-0.249,-0.265,1470,3
113,House,20720,31,2,IA,100,0,1,"LOEBSACK, Dave",L000565,1952,,-0.276,-0.027,-215.20315,0.80861,1013,91,,-0.228,-0.154,2746,3
113,House,29522,31,3,IA,200,0,1,"LATHAM, Thomas",L000111,1948,,0.302,0.308,-137.71153,0.873,1012,60,,0.259,0.49,1924,9
113,House,20915,32,2,KS,200,0,1,"JENKINS, Lynn",J000290,1963,,0.523,0.004,-152.61619,0.86091,1019,78,,0.537,0.094,1486,2
113,House,21134,32,1,KS,200,0,1,"HUELSKAMP, Tim",H001057,1968,,0.744,-0.466,-200.51034,0.819,1004,88,,0.821,0.003,688,1
113,House,21135,32,3,KS,200,0,1,"YODER, Kevin",Y000063,1976,,0.558,0.03,-139.36105,0.87159,1014,69,,0.55,0.065,811,1
113,House,21136,32,4,KS,200,0,1,"POMPEO, Mike",P000602,1963,,0.66,0.164,-90.16382,0.90946,950,31,,0.643,0.194,677,1
113,House,14854,51,5,KY,200,0,1,"ROGERS, Harold Dallas (Hal)",R000395,1937,,0.333,0.153,-98.13106,0.90572,991,36,,0.282,0.512,2887,16
113,House,20723,51,3,KY,100,0,1,"YARMUTH, John",Y000062,1947,,-0.378,-0.275,-117.44796,0.8876,985,44,,-0.407,-0.195,2445,3
