congress,chamber,rollnumber,icpsr,cast_code,prob
109,Senate,44,14914,6,97.7
109,Senate,44,14920,6,90.5
109,Senate,44,14921,1,100.0
109,Senate,44,14922,6,46.5
109,Senate,44,15011,6,99.4
109,Senate,44,15015,1,86.3
109,Senate,44,15020,1,100.0
109,Senate,44,15021,6,85.5
109,Senate,44,15039,1,100.0
109,Senate,44,15054,1,80.5
109,Senate,44,15406,1,100.0
109,Senate,44,15424,1,100.0
109,Senate,44,15425,1,83.1
109,Senate,44,15429,1,100.0
109,Senate,44,15501,1,100.0
109,Senate,44,15502,1,88.3
109,Senate,44,15633,1,100.0
109,Senate,44,15701,1,100.0
109,Senate,44,15703,1,42.5
109,Senate,44,15704,6,27.1
109,Senate,44,29108,1,100.0
109,Senate,44,29141,1,100.0
109,Senate,44,29142,6,84.3
109,Senate,44,29148,1,100.0
109,Senate,44,29305,1,97.9
109,Senate,44,29345,1,100.0
109,Senate,44,29369,1,100.0
109,Senate,44,29512,1,100.0
109,Senate,44,29523,1,100.0
109,Senate,44,29537,1,100.0
109,Senate,44,29548,1,100.0
109,Senate,44,29555,1,100.0
109,Senate,44,29566,1,100.0
109,Senate,44,29732,1,30.5
109,Senate,44,29740,1,100.0
109,Senate,44,29754,1,100.0
109,Senate,44,29909,1,100.0
109,Senate,44,29918,1,100.0
109,Senate,44,29936,1,100.0
109,Senate,44,39310,6,78.8
109,Senate,44,40101,6,84.3
109,Senate,44,40103,1,100.0
109,Senate,44,40104,6,99.7
109,Senate,44,40105,9,89.2
109,Senate,44,40300,1,100.0
109,Senate,44,40301,1,98.4
109,Senate,44,40302,1,100.0
109,Senate,44,40303,1,100.0
109,Senate,44,40304,1,100.0
109,Senate,44,40305,1,100.0
109,Senate,44,40500,1,86.3
109,Senate,44,40501,1,100.0
109,Senate,44,40502,6,90.2
109,Senate,44,49300,6,46.3
109,Senate,44,49306,1,100.0
109,Senate,44,49307,1,100.0
109,Senate,44,49308,6,89.1
109,Senate,44,49309,6,95.1
109,Senate,44,49502,1,100.0
109,Senate,44,49700,1,100.0
109,Senate,44,49702,1,98.1
109,Senate,44,49703,1,100.0
109,Senate,44,49704,1,100.0
109,Senate,44,49705,1,100.0
109,Senate,44,49706,1,100.0
109,Senate,44,49901,1,93.5
109,Senate,44,49903,1,100.0
109,Senate,44,49905,1,92.4
109,Senate,44,94240,1,21.3
109,Senate,44,94659,1,100.0
109,Senate,44,99910,9,100.0
109,Senate,109,1366,1,
109,Senate,109,4812,9,
109,Senate,109,10808,1,
109,Senate,109,12109,1,
109,Senate,109,13039,1,
109,Senate,109,14009,1,
109,Senate,109,14031,1,
109,Senate,109,14101,1,
109,Senate,109,14103,1,
109,Senate,109,14203,1,
109,Senate,109,14213,1,
109,Senate,109,14226,1,
109,Senate,109,14230,1,
109,Senate,109,14307,1,
109,Senate,109,14400,1,
109,Senate,109,14440,1,
109,Senate,109,14503,1,
109,Senate,109,14506,1,
109,Senate,109,14651,1,
109,Senate,109,14661,1,
109,Senate,109,14709,1,
109,Senate,109,14712,1,
109,Senate,109,14809,1,
109,Senate,109,14812,1,
109,Senate,109,14826,1,
109,Senate,109,14852,1,
109,Senate,109,14858,1,
109,Senate,109,14871,1,
109,Senate,109,14910,1,
109,Senate,109,14912,1,
109,Senate,109,14914,1,
109,Senate,109,14920,1,
109,Senate,109,14921,1,
109,Senate,109,14922,1,
109,Senate,109,15011,1,
109,Senate,109,15015,1,
109,Senate,109,15020,1,
109,Senate,109,15021,1,
109,Senate,109,15039,1,
109,Senate,109,15054,1,
109,Senate,109,15406,1,
109,Senate,109,15424,1,
109,Senate,109,15425,1,
109,Senate,109,15429,1,
109,Senate,109,15501,1,
109,Senate,109,15502,1,
109,Senate,109,15633,1,
109,Senate,109,15701,1,
109,Senate,109,15703,1,
109,Senate,109,15704,1,
109,Senate,109,29108,1,
109,Senate,109,29141,1,
109,Senate,109,29142,1,
109,Senate,109,29148,1,
109,Senate,109,29305,1,
109,Senate,109,29345,1,
109,Senate,109,29369,1,
109,Senate,109,29512,1,
109,Senate,109,29523,1,
109,Senate,109,29537,1,
109,Senate,109,29548,1,
109,Senate,109,29555,1,
109,Senate,109,29566,1,
109,Senate,109,29732,1,
109,Senate,109,29740,1,
109,Senate,109,29754,1,
109,Senate,109,29909,1,
109,Senate,109,29918,1,
109,Senate,109,29936,1,
109,Senate,109,39310,1,
109,Senate,109,40101,1,
109,Senate,109,40103,1,
109,Senate,109,40104,1,
109,Senate,109,40105,1,
109,Senate,109,40300,1,
109,Senate,109,40301,1,
109,Senate,109,40302,1,
109,Senate,109,40303,1,
109,Senate,109,40304,1,
109,Senate,109,40305,1,
109,Senate,109,40500,1,
109,Senate,109,40501,1,
109,Senate,109,40502,1,
109,Senate,109,49300,1,
109,Senate,109,49306,1,
109,Senate,109,49307,1,
109,Senate,109,49308,1,
109,Senate,109,49309,1,
109,Senate,109,49502,1,
109,Senate,109,49700,1,
109,Senate,109,49702,1,
109,Senate,109,49703,1,
109,Senate,109,49704,1,
109,Senate,109,49705,1,
109,Senate,109,49706,1,
109,Senate,109,49901,1,
109,Senate,109,49903,1,
109,Senate,109,49905,1,
109,Senate,109,94240,1,
109,Senate,109,94659,1,
109,Senate,109,99910,9,
109,Senate,125,1366,1,99.9
109,Senate,125,4812,1,99.4
109,Senate,125,10808,1,94.3
109,Senate,125,12109,1,81.1
109,Senate,125,13039,1,97.4
109,Senate,125,14009,1,98.7
109,Senate,125,14031,1,98.7
109,Senate,125,14101,1,99.2
109,Senate,125,14103,1,93.1
109,Senate,125,14203,1,99.6
109,Senate,125,14213,1,97.5
109,Senate,125,14226,1,95.6
109,Senate,125,14230,1,94.4
109,Senate,125,14307,1,98.6
109,Senate,125,14400,1,99.4
109,Senate,125,14440,1,98.5
109,Senate,125,14503,1,95.7
109,Senate,125,14506,1,74.1
109,Senate,125,14651,1,99.9
109,Senate,125,14661,1,87.8
109,Senate,125,14709,1,98.4
109,Senate,125,14712,1,96.4
109,Senate,125,14809,1,88.5
109,Senate,125,14812,1,99.6
109,Senate,125,14826,6,77.1
109,Senate,125,14852,1,90.9
109,Senate,125,14858,1,96.3
109,Senate,125,14871,1,95.5
109,Senate,125,14910,1,84.6
109,Senate,125,14912,1,99.5
109,Senate,125,14914,1,93.5
109,Senate,125,14920,1,96.7
109,Senate,125,14921,1,95.5
109,Senate,125,14922,1,99.6
109,Senate,125,15011,1,95.1
109,Senate,125,15015,1,98.8
109,Senate,125,15020,1,80.3
109,Senate,125,15021,1,97.5
109,Senate,125,15039,6,57.3
109,Senate,125,15054,1,99.8
109,Senate,125,15406,1,83.4
109,Senate,125,15424,1,86.6
109,Senate,125,15425,1,99.7
109,Senate,125,15429,6,62.3
109,Senate,125,15501,1,93.6
109,Senate,125,15502,1,99.9
109,Senate,125,15633,1,85.8
109,Senate,125,15701,1,99.2
109,Senate,125,15703,6,3.0
109,Senate,125,15704,1,98.1
109,Senate,125,29108,1,69.2
109,Senate,125,29141,1,88.7
109,Senate,125,29142,1,98.4
109,Senate,125,29148,1,92.8
109,Senate,125,29305,1,99.8
109,Senate,125,29345,1,97.8
109,Senate,125,29369,1,98.1
109,Senate,125,29512,1,98.4
109,Senate,125,29523,6,29.3
109,Senate,125,29537,1,38.8
109,Senate,125,29548,1,90.3
109,Senate,125,29555,1,52.1
109,Senate,125,29566,6,16.5
109,Senate,125,29732,1,99.1
109,Senate,125,29740,6,61.5
109,Senate,125,29754,1,98.5
109,Senate,125,29909,1,94.7
109,Senate,125,29918,1,98.4
109,Senate,125,29936,6,52.0
109,Senate,125,39310,1,96.8
109,Senate,125,40101,1,99.2
109,Senate,125,40103,1,100.0
109,Senate,125,40104,1,92.4
109,Senate,125,40105,1,97.9
109,Senate,125,40300,1,93.4
109,Senate,125,40301,1,99.9
109,Senate,125,40302,1,98.0
109,Senate,125,40303,1,98.4
109,Senate,125,40304,1,92.6
109,Senate,125,40305,6,12.1
109,Senate,125,40500,1,99.6
109,Senate,125,40501,1,75.0
109,Senate,125,40502,1,96.2
109,Senate,125,49300,1,98.8
109,Senate,125,49306,6,3.1
109,Senate,125,49307,1,94.6
109,Senate,125,49308,1,97.4
109,Senate,125,49309,6,17.6
109,Senate,125,49502,1,87.1
109,Senate,125,49700,1,91.5
109,Senate,125,49702,1,99.9
109,Senate,125,49703,1,88.2
109,Senate,125,49704,1,64.7
109,Senate,125,49705,1,96.4
109,Senate,125,49706,1,94.4
109,Senate,125,49901,1,99.2
109,Senate,125,49903,1,47.4
109,Senate,125,49905,1,61.5
109,Senate,125,94240,1,93.6
109,Senate,125,94659,1,99.8
109,Senate,125,99910,6,91.6
109,Senate,158,1366,1,98.5
109,Senate,158,4812,1,94.4
109,Senate,158,10808,1,71.7
109,Senate,158,12109,1,80.8
109,Senate,158,13039,1,84.1
109,Senate,158,14009,1,98.8
109,Senate,158,14031,1,99.4
109,Senate,158,14101,1,92.7
109,Senate,158,14103,1,94.1
109,Senate,158,14203,1,95.7
109,Senate,158,14213,9,83.7
109,Senate,158,14226,1,98.1
109,Senate,158,14230,1,70.5
109,Senate,158,14307,1,89.6
109,Senate,158,14400,1,94.7
109,Senate,158,14440,1,89.1
109,Senate,158,14503,1,98.3
109,Senate,158,14506,1,83.2
109,Senate,158,14651,6,1.4
109,Senate,158,14661,1,76.5
109,Senate,158,14709,1,88.7
109,Senate,158,14712,1,96.8
109,Senate,158,14809,1,97.9
109,Senate,158,14812,1,95.8
109,Senate,158,14826,6,44.7
109,Senate,158,14852,1,97.2
109,Senate,158,14858,6,21.8
109,Senate,158,14871,6,25.4
109,Senate,158,14910,1,69.1
109,Senate,158,14912,1,95.2
109,Senate,158,14914,6,32.2
109,Senate,158,14920,1,79.9
109,Senate,158,14921,1,98.5
109,Senate,158,14922,1,95.8
109,Senate,158,15011,1,75.0
109,Senate,158,15015,1,90.8
109,Senate,158,15020,1,86.4
109,Senate,158,15021,1,83.6
109,Senate,158,15039,6,31.7
109,Senate,158,15054,1,97.3
109,Senate,158,15406,1,97.3
109,Senate,158,15424,1,98.2
109,Senate,158,15425,1,96.7
109,Senate,158,15429,6,15.5
109,Senate,158,15501,1,96.1
109,Senate,158,15502,1,98.4
109,Senate,158,15633,1,96.5
109,Senate,158,15701,1,99.5
109,Senate,158,15703,1,81.2
109,Senate,158,15704,9,87.0
109,Senate,158,29108,1,95.7
109,Senate,158,29141,1,94.4
109,Senate,158,29142,6,11.6
109,Senate,158,29148,1,97.7
109,Senate,158,29305,1,98.0
109,Senate,158,29345,1,99.5
109,Senate,158,29369,1,99.0
109,Senate,158,29512,1,99.4
109,Senate,158,29523,1,91.4
109,Senate,158,29537,1,81.5
109,Senate,158,29548,1,97.4
109,Senate,158,29555,1,96.1
109,Senate,158,29566,1,93.1
109,Senate,158,29732,1,92.5
109,Senate,158,29740,6,22.5
109,Senate,158,29754,1,99.4
109,Senate,158,29909,1,98.2
109,Senate,158,29918,1,99.6
109,Senate,158,29936,1,94.6
109,Senate,158,39310,1,80.1
109,Senate,158,40101,1,94.0
109,Senate,158,40103,1,99.7
109,Senate,158,40104,6,34.5
109,Senate,158,40105,1,85.5
109,Senate,158,40300,1,92.1
109,Senate,158,40301,1,98.9
109,Senate,158,40302,1,96.8
109,Senate,158,40303,1,99.2
109,Senate,158,40304,1,95.9
109,Senate,158,40305,1,97.4
109,Senate,158,40500,1,95.9
109,Senate,158,40501,6,13.7
109,Senate,158,40502,1,77.4
109,Senate,158,49300,1,90.2
109,Senate,158,49306,1,98.5
109,Senate,158,49307,1,97.1
109,Senate,158,49308,1,83.1
109,Senate,158,49309,6,60.2
109,Senate,158,49502,1,94.7
109,Senate,158,49700,9,98.8
109,Senate,158,49702,1,98.8
109,Senate,158,49703,1,80.2
109,Senate,158,49704,1,80.5
109,Senate,158,49705,1,95.1
109,Senate,158,49706,1,99.1
109,Senate,158,49901,1,93.6
109,Senate,158,49903,1,48.7
109,Senate,158,49905,1,29.9
109,Senate,158,94240,1,67.9
109,Senate,158,94659,1,99.8
109,Senate,158,99910,1,72.3
109,Senate,168,1366,1,
109,Senate,168,4812,1,
109,Senate,168,10808,1,
109,Senate,168,12109,1,
109,Senate,168,13039,1,
109,Senate,168,14009,1,
109,Senate,168,14031,1,
109,Senate,168,14101,1,
109,Senate,168,14103,1,
109,Senate,168,14203,1,
109,Senate,168,14213,1,
109,Senate,168,14226,1,
109,Senate,168,14230,1,
109,Senate,168,14307,1,
109,Senate,168,14400,1,
109,Senate,168,14440,1,
109,Senate,168,14503,1,
109,Senate,168,14506,1,
109,Senate,168,14651,1,
109,Senate,168,14661,1,
109,Senate,168,14709,1,
109,Senate,168,14712,1,
109,Senate,168,14809,1,
109,Senate,168,14812,1,
109,Senate,168,14826,9,
109,Senate,168,14852,1,
109,Senate,168,14858,1,
109,Senate,168,14871,1,
109,Senate,168,14910,1,
109,Senate,168,14912,1,
109,Senate,168,14914,1,
109,Senate,168,14920,1,
109,Senate,168,14921,1,
109,Senate,168,14922,1,
109,Senate,168,15011,1,
109,Senate,168,15015,1,
109,Senate,168,15020,1,
109,Senate,168,15021,1,
109,Senate,168,15039,9,
109,Senate,168,15054,1,
109,Senate,168,15406,1,
109,Senate,168,15424,1,
109,Senate,168,15425,1,
109,Senate,168,15429,1,
109,Senate,168,15501,1,
109,Senate,168,15502,1,
109,Senate,168,15633,1,
109,Senate,168,15701,1,
109,Senate,168,15703,1,
109,Senate,168,15704,9,
109,Senate,168,29108,1,
109,Senate,168,29141,1,
109,Senate,168,29142,1,
109,Senate,168,29148,1,
109,Senate,168,29305,1,
109,Senate,168,29345,1,
109,Senate,168,29369,1,
109,Senate,168,29512,1,
109,Senate,168,29523,1,
109,Senate,168,29537,1,
109,Senate,168,29548,1,
109,Senate,168,29555,9,
109,Senate,168,29566,1,
109,Senate,168,29732,1,
109,Senate,168,29740,1,
109,Senate,168,29754,1,
109,Senate,168,29909,1,
109,Senate,168,29918,1,
109,Senate,168,29936,1,
109,Senate,168,39310,1,
109,Senate,168,40101,1,
109,Senate,168,40103,1,
109,Senate,168,40104,1,
109,Senate,168,40105,1,
109,Senate,168,40300,1,
109,Senate,168,40301,1,
109,Senate,168,40302,1,
109,Senate,168,40303,1,
